code,latest_date,price,eps,bvps,roe,net_profit,total_shares,shareholders_equity,pe_ttm,pb,total_mv,dividend_yield
600795,2026-01-08,4.97,0.5509999990463257,1.6304999589920044,3.119999885559082,,15436732416.0,6148361216.0,9.019963717971157,3.0481448175395944,767.2056010751999,0
300645,2026-01-08,19.0,0.09000000357627869,2.847599983215332,1.3580000400543213,,427092928.0,376130240.0,211.1111027223096,6.672285472675972,81.14765632,0
300619,2026-01-08,47.21,-0.6029999852180481,1.8992999792099,-3.438999891281128,,539283520.0,595400576.0,,24.856526360643223,254.59574979200002,0
600469,2026-01-08,6.62,0.38999998569488525,-0.272599995136261,0.2750000059604645,,912752384.0,1404706304.0,16.974359596974775,,60.4242078208,0
601126,2026-01-08,31.12,0.8700000047683716,2.1140999794006348,1.5049999952316284,,3532161536.0,1966627584.0,35.770114746476786,14.72021205393644,1099.2086700032,0
002006,2026-01-08,23.45,0.3199999928474426,1.1691999435424805,0.27799999713897705,,1658528640.0,449980576.0,73.2812516379636,20.056449822389162,388.92496608,0
600082,2026-01-08,4.29,0.014800000004470348,0.9300000071525574,1.121000051498413,,493467936.0,1917394560.0,289.864864777311,4.612903190328973,21.1697744544,0
600938,2026-01-08,28.39,2.9000000953674316,12.414799690246582,4.646999835968018,,154196000768.0,5731999744.0,9.789654850477849,2.2867867954650922,43776.2446180352,0
688062,2026-01-08,43.9,-2.609999895095825,-12.000200271606445,-2.3940000534057617,,1192626688.0,211682032.0,,,523.5631160319999,0
000422,2026-01-08,14.94,0.61080002784729,1.5312000513076782,0.7089999914169312,,3242665984.0,1918458368.0,24.459723835728514,9.757052964595262,484.4542980096,0
002027,2026-01-08,7.62,0.3569999933242798,1.1282000541687012,0.46000000834465027,,3536558080.0,8271978.5,21.344538214258165,6.7541212853554535,269.485725696,0
601107,2026-01-08,6.14,0.4771000146865845,1.6708999872207642,1.2089999914169312,,2947628800.0,29867338.0,12.86941901276921,3.6746663755816793,180.98440832,0
600511,2026-01-08,29.08,2.650899887084961,17.746999740600586,2.1989998817443848,,10885677056.0,4955697664.0,10.969859760331262,1.6385868273538322,3165.5548878848,0
000338,2026-01-08,17.58,1.309999942779541,6.858399868011475,2.990000009536743,,72066924544.0,35675283456.0,13.419847914419737,2.5632801146511666,12669.365334835198,0
300635,2026-01-08,16.16,-0.35510000586509705,1.0230000019073486,-0.5120000243186951,,182707600.0,,,15.796676412385368,29.52554816,0
600352,2026-01-08,11.27,0.6320000290870667,8.753299713134766,2.8480000495910645,,18055794688.0,28832520192.0,17.83227766030277,1.2875144653265784,2034.8880613375998,0
603897,2026-01-08,26.75,1.1399999856948853,3.188800096511841,-0.017000000923871994,,988413760.0,696450304.0,23.464912575147604,8.388735320618323,264.4006808,0
605287,2026-01-08,28.8,-2.069999933242798,3.536099910736084,3.253000020980835,,1867382656.0,45193400.0,,8.144566252938514,537.806204928,0
600210,2026-01-08,7.5,0.5329999923706055,2.234100103378296,0.6520000100135803,,2036165248.0,1907572608.0,14.071294760516809,3.3570563774912636,152.7123936,0
300681,2026-01-08,26.52,0.2800000011920929,1.190600037574768,1.1720000505447388,,903518912.0,957323392.0,94.71428531104205,22.274482750748763,239.61321546239998,0
688280,2026-01-08,9.07,-0.7400000095367432,-4.463399887084961,0.020999999716877937,,78282216.0,590716224.0,,,7.1001969912,0
000915,2026-01-08,33.34,2.200000047683716,10.609399795532227,3.9670000076293945,,2118737536.0,70619224.0,15.154545126079537,3.142496337449736,706.3870945024,0
002478,2026-01-08,8.58,0.699999988079071,3.2434000968933105,0.9509999752044678,,2634737152.0,1088988416.0,12.25714306588076,2.645372061318722,226.0604476416,0
000531,2026-01-08,6.65,0.1599999964237213,2.6747000217437744,0.7300000190734863,,1090277248.0,160457728.0,41.56250092899429,2.4862601211123945,72.503436992,0
300168,2026-01-08,6.78,-0.47999998927116394,-2.6666998863220215,-0.02500000037252903,,1226386816.0,674583424.0,,,83.1490261248,0
002380,2026-01-08,29.56,1.0499999523162842,2.463099956512451,0.9150000214576721,,793202432.0,668489920.0,28.15238223086685,12.001136990743385,234.47063889919997,0
603886,2026-01-08,13.6,1.0399999618530273,3.178800106048584,1.559999942779541,,540910976.0,34516320.0,13.076923556581773,4.278343886462718,73.563892736,0
002128,2026-01-08,29.45,2.380000114440918,10.909099578857422,3.546999931335449,,2980013312.0,1257827840.0,12.373948984837781,2.6995811878989633,877.6139203839999,0
601518,2026-01-08,2.81,0.28999999165534973,1.5758999586105347,0.41600000858306885,,1670361856.0,145691536.0,9.689655451230296,1.7831081120641483,46.9371681536,0
600057,2026-01-08,8.34,0.47999998927116394,2.818700075149536,2.509999990463257,,18605821952.0,26426841088.0,17.37500038836152,2.9588107204196072,1551.7255507968,0
300438,2026-01-08,53.22,-0.5,2.9245998859405518,-0.4860000014305115,,1646404224.0,2797950208.0,,18.197361032476564,876.2163280128,0
300464,2026-01-08,6.4,-0.9843000173568726,-3.9660000801086426,0.19099999964237213,,197234160.0,205242592.0,,,12.62298624,0
